profID,avgDifficulty,avgRating,department,firstName,lastName,numRatings,wouldTakeAgainPercent,fullName
2472392,0.0,0.0,Environmental Science,Dan,Rabosky,0,,Dan Rabosky
2472452,0.0,0.0,Ecology amp Evolutionary Biology,Luis,Zaman,0,,Luis Zaman
2474426,2.0,5.0,German,Elizabeth,McNeil,1,100.0,Elizabeth McNeil
2475924,4.0,5.0,Mathematics,James,Heffers,24,100.0,James Heffers
2476286,3.0,5.0,American Studies,Yahya,Hafez,1,100.0,Yahya Hafez
2476634,2.0,5.0,Microbiology,Kathryn,Eaton,1,100.0,Kathryn Eaton
2476719,3.0,5.0,African-American Studies,Aliyah,Khan,2,100.0,Aliyah Khan
2476981,2.0,5.0,Spanish,Marisol,Fila,1,100.0,Marisol Fila
2478020,3.6,1.8,Information Science,Gabriela,Marcu,12,12.0,Gabriela Marcu
2478240,2.9,4.6,History,Kin-Yee Ian,Shin,8,87.0,Kin-Yee Ian Shin
2478512,1.9,4.3,Engineering,Kim,Lewis,4,100.0,Kim Lewis
2480020,3.4,2.6,Spanish,Mario,Gumiel,5,40.0,Mario Gumiel
2481225,3.0,4.5,Art,Omar,Sosa-Tzec,2,100.0,Omar Sosa-Tzec
2481510,3.3,5.0,Chemistry,Carol,Ann Castaneda,21,90.0,Carol Ann Castaneda
2481512,3.5,4.5,English,Elizabeth,Reese,2,100.0,Elizabeth Reese
2485253,0.0,0.0,Sociology,Mercedez,Dunn,0,,Mercedez Dunn
2485411,3.0,4.7,Accounting,Madeline,Thompson,3,100.0,Madeline Thompson
2485574,3.0,3.5,Mathematics,Michal,Zydor,2,50.0,Michal Zydor
2486230,0.0,0.0,History,Kevin,Ko,0,,Kevin Ko
2486249,0.0,0.0,Statistics,Yujia,Pan,0,,Yujia Pan
2486282,0.0,0.0,Art,Ron,Eglash,0,,Ron Eglash
2488080,0.0,0.0,Mathematics,Danny,Nguyen,0,,Danny Nguyen
2494633,4.0,3.0,Materials Engineering,Ashwin,Shahani,1,100.0,Ashwin Shahani
2494775,2.0,5.0,Philosophy,Chris,Nicholson,1,100.0,Chris Nicholson
2498727,3.8,4.3,Physics,Ben,Safdi,4,75.0,Ben Safdi
2505286,3.5,4.0,Philosophy,Mercedes,Corredor,2,50.0,Mercedes Corredor
2505375,0.0,0.0,Industrial Engineering,ruiwei,jiang,0,,ruiwei jiang
2505443,2.0,4.0,African-American Studies,Gaurav,Desai,1,100.0,Gaurav Desai
2506365,0.0,0.0,Environmental Science,Craig,Harris,0,,Craig Harris
2506366,0.0,0.0,Environmental Science,Richard,Neitzel,0,,Richard Neitzel
2506367,0.0,0.0,Environmental Science,Rudy,Richardson,0,,Rudy Richardson
2506792,0.0,0.0,Epidemiology,Jennifer,Smith,0,,Jennifer Smith
2508800,0.0,0.0,Music,Adam,Unsworth,0,,Adam Unsworth
2509603,4.0,2.0,Art,Bruce,Tharp,1,0.0,Bruce Tharp
2511138,0.0,0.0,Sociology,Stephanie,Muringer,0,,Stephanie Muringer
2514767,0.0,0.0,English,Katie,Coleman,0,,Katie Coleman
2514908,4.0,5.0,Mathematics,Mitchell,Newberry,1,100.0,Mitchell Newberry
2514928,0.0,0.0,Mathematics,Zimmerling,Joern,0,,Zimmerling Joern
2515677,0.0,0.0,Social Work,Ellen,Chute,0,,Ellen Chute
2516102,3.5,1.5,Mathematics,Hailun,Zheng,2,0.0,Hailun Zheng
2516145,0.0,0.0,Electrical Engineering & Computer Science,Zohreh,Sharafi,0,,Zohreh Sharafi
2516277,0.0,0.0,Psychology,Richard,Gonzales,0,,Richard Gonzales
2517036,4.0,3.8,Mathematics,Tasho,Kaletha,4,75.0,Tasho Kaletha
2517211,3.0,4.0,Organizational Studies,Steven,Samford,1,100.0,Steven Samford
2517994,3.0,5.0,German,Elizabeth,Sokol,1,100.0,Elizabeth Sokol
2518456,4.0,5.0,English,Dylan,Ogden,1,100.0,Dylan Ogden
2519873,2.1,4.5,Linguistics,Lisa,Levinson,12,90.0,Lisa Levinson
2520336,2.0,4.0,Economics,Pablo,Ottonello,5,80.0,Pablo Ottonello
2521864,3.5,1.5,Mathematics,Caleb,Ashley,2,0.0,Caleb Ashley
2522529,4.0,2.3,Finance,Seokwoo,Lee,6,16.0,Seokwoo Lee
2523221,4.0,3.0,Chemical Engineering,Jovan,Kamcev,1,0.0,Jovan Kamcev
2523226,3.0,2.5,English,Michael,Weinstein,2,50.0,Michael Weinstein
2523854,0.0,0.0,Art,John,Clarke,0,,John Clarke
2525179,0.0,0.0,Computer Science,Kartikeya,Kandula,0,,Kartikeya Kandula
2525847,2.0,4.5,Public Health,Zhenhua,Yang,2,100.0,Zhenhua Yang
2526115,0.0,0.0,Mathematics,Steven,Damelin,0,,Steven Damelin
2528471,2.0,5.0,Philosophy,Angela,Sun,2,100.0,Angela Sun
2528524,0.0,0.0,Public Health,Marisa,Eisenberg,0,,Marisa Eisenberg
2529195,2.5,5.0,Environment,Noah,Hall,2,100.0,Noah Hall
2529857,0.0,0.0,Accounting,Bob,Adams,0,,Bob Adams
2530614,3.0,4.0,Sociology,Jaeeun,Kim,1,100.0,Jaeeun Kim
2531885,2.3,4.3,Writing,Shuwen,Li,5,100.0,Shuwen Li
2532815,5.0,1.0,Communication Studies,Tupur,Chatterjee,2,0.0,Tupur Chatterjee
2532903,3.5,2.4,Civil Engineering,Lissa,MacVean,6,33.0,Lissa MacVean
2533893,3.0,5.0,Social Work,Lisa,Fedina,5,100.0,Lisa Fedina
2534949,3.0,4.0,African-American Studies,Jessica,Walker,1,100.0,Jessica Walker
2536218,3.0,5.0,Yiddish,Elena,Luchina,3,100.0,Elena Luchina
2538018,2.0,4.0,Entrepreneurship,Michale,Johnson,1,100.0,Michale Johnson
2539308,3.0,4.0,Art,Annica,Cuppetelli,4,100.0,Annica Cuppetelli
2539325,1.0,5.0,Dance,Charli,Brissey,1,100.0,Charli Brissey
2540472,0.0,0.0,Nuclear Engineering,Martha,Matuszak,0,,Martha Matuszak
2541779,3.0,5.0,Sociology,Daniel,Ellman,2,100.0,Daniel Ellman
2542046,0.0,0.0,English,Tarfia,Faizullah,0,,Tarfia Faizullah
2542136,0.0,0.0,Mathematics,Zhan,Jiang,0,,Zhan Jiang
2542198,0.0,0.0,Business,Michael,James,0,,Michael James
2542205,2.8,5.0,Women's Studies,Jennifer,Jones,5,100.0,Jennifer Jones
2542315,3.4,3.8,Film,Swapnil,Rai,3,66.0,Swapnil Rai
2544370,3.0,5.0,Philosophy,Wade,Munroe,1,100.0,Wade Munroe
2544830,1.2,4.6,Linguistics,Savithry,Namboodiripad,5,100.0,Savithry Namboodiripad
2545260,0.0,0.0,Biochemistry,Dan,Bochar,0,,Dan Bochar
2546236,0.0,0.0,Psychology,Isis,Settles,0,,Isis Settles
2547455,3.3,4.5,Criminal Justice,Becca,Pickus,7,100.0,Becca Pickus
2547582,4.0,4.5,Chemistry,Cole,Cruz,2,100.0,Cole Cruz
2547630,3.0,5.0,Earth Science,Michela,Arnaboldi,1,100.0,Michela Arnaboldi
2548054,0.0,0.0,English Language amp Literature,Patricia,Khleif,0,,Patricia Khleif
2548085,5.0,3.1,Mathematics,Zach,Norwood,13,80.0,Zach Norwood
2549286,2.3,5.0,Sociology,Matt,Sullivan,5,100.0,Matt Sullivan
2549597,4.0,3.0,Chemistry,Nicholas,Miller,1,100.0,Nicholas Miller
2549598,3.0,4.0,Accounting,Heidi,Packard,1,100.0,Heidi Packard
2549611,0.0,0.0,Cognitive Science,Ian,Calloway,0,,Ian Calloway
2549971,4.0,5.0,English,Rebecca,Hixon,1,100.0,Rebecca Hixon
2549981,3.0,4.0,Chemistry,William,Stith,1,100.0,William Stith
2550005,1.3,4.3,Sociology,Andrea,Kelley,4,75.0,Andrea Kelley
2550424,5.0,2.0,Chemistry,Judy,Wu,1,0.0,Judy Wu
2551149,2.6,2.8,Linguistics,Natasha,Abner,4,0.0,Natasha Abner
2551982,3.0,5.0,Sociology,Jesse,Yeh,2,100.0,Jesse Yeh
2552450,2.6,3.3,Theater,Joel,Lingaur,8,62.0,Joel Lingaur
2552451,4.0,4.0,Theater,Daniel,Cantor,1,100.0,Daniel Cantor
2552685,3.1,3.0,Business,Tariq,Mughal,4,50.0,Tariq Mughal
2553696,3.0,5.0,Spanish,Martin,Ruiz-Mendoza,1,100.0,Martin Ruiz-Mendoza
2554244,2.0,4.0,Education,Rebecca,Quintana,1,100.0,Rebecca Quintana
2554942,2.0,4.5,Theater,Tzveta,Kassabova,2,100.0,Tzveta Kassabova
2554977,0.0,0.0,Mathematics,Annaliese,Keiser,0,,Annaliese Keiser
2555119,2.0,5.0,Residential College,Jennifer,Goltz-Taylor,1,100.0,Jennifer Goltz-Taylor
2556530,0.0,0.0,English,Anna,Almore,0,,Anna Almore
2560893,3.7,4.3,Political Science,Patrick,Peel,3,66.0,Patrick Peel
2561269,3.6,4.0,Spanish,Jennifer,Hartson,5,60.0,Jennifer Hartson
2562795,0.0,0.0,Art,Audrey,Bennett,0,,Audrey Bennett
2562990,2.0,5.0,Computer Science,Roya,Ensafi,1,100.0,Roya Ensafi
2564660,0.0,0.0,Theater,Joel,Linguar,0,,Joel Linguar
2564671,1.0,4.0,Earth Science,Yihe,Huang,1,100.0,Yihe Huang
2564881,3.0,5.0,English,Molly,Beer,1,100.0,Molly Beer
2566524,3.0,5.0,Comparative Literature,Ana,Popovic,1,100.0,Ana Popovic
2566756,0.0,0.0,Psychiatry,Kate,Fitzgerald,0,,Kate Fitzgerald
2567139,2.5,4.0,Engineering,Susan,Lepri,2,100.0,Susan Lepri
2567650,2.8,5.0,Computer Science,Mahdi,Cheraghchi,5,100.0,Mahdi Cheraghchi
2567877,0.0,0.0,Mathematics,Anna,Weingandt,0,,Anna Weingandt
2567907,3.0,2.0,English Language amp Literature,Elizabeth,Ferszt,1,0.0,Elizabeth Ferszt
2568103,4.0,1.0,English,Constanza,Contreras Ruiz,1,0.0,Constanza Contreras Ruiz
2568194,0.0,0.0,Psychology,Crystal,Carr,0,,Crystal Carr
2568660,3.3,4.9,Mathematics,Giuseppe,Martone,4,100.0,Giuseppe Martone
2570654,4.0,5.0,Chemical Engineering,Peter,Tessier,1,100.0,Peter Tessier
2572023,0.0,0.0,Comparative Literature,Lisa,Levin,0,,Lisa Levin
2572929,3.0,5.0,Nuclear Engineering,Kimberlee,Kearfott,1,100.0,Kimberlee Kearfott
2574205,3.6,4.6,Computer Science,Cyrus,Omar,5,80.0,Cyrus Omar
2574236,2.0,4.3,Sociology,Rebecca,Christensen,5,80.0,Rebecca Christensen
2574589,4.0,2.0,Music,Benny,Green,1,0.0,Benny Green
2575013,4.0,1.0,Sociology,Neil,Gong,1,0.0,Neil Gong
2578232,3.0,4.0,Mathematics,Alexander,Garver,1,100.0,Alexander Garver
2578622,0.0,0.0,Biochemistry,Markos,Koutmos,0,,Markos Koutmos
2578889,2.4,5.0,Geography,Anthony,Marcum,3,100.0,Anthony Marcum
2581300,0.0,0.0,Education,Karen,McEwen,0,,Karen McEwen
2581345,0.0,0.0,Earth Science,Elizabeth,Crowder,0,,Elizabeth Crowder
2581505,2.0,5.0,English,Caleb,Tardio,2,100.0,Caleb Tardio
2581607,3.0,4.0,English,Lauren,Rudewicz,1,100.0,Lauren Rudewicz
2581846,3.0,4.5,Hebrew,Ehud,Har-Even,2,50.0,Ehud Har-Even
2582608,0.0,0.0,Entrepreneurship,Jonathan,Fay,0,,Jonathan Fay
2582789,3.9,2.9,Psychology,Alexandra,Rosati,6,100.0,Alexandra Rosati
2583453,4.5,2.0,Mechanical Engineering,Aaron,Towne,4,33.0,Aaron Towne
2584364,1.0,3.0,Nursing,Judith,Policicchio,1,100.0,Judith Policicchio
2584649,3.0,5.0,Social Work,Lisa,Wexler,1,100.0,Lisa Wexler
2584875,3.3,3.8,Biomedical,Cameron,Louttit,4,50.0,Cameron Louttit
2585369,2.0,3.0,Spanish,Amanda,Ndaw,1,0.0,Amanda Ndaw
2586039,0.0,0.0,American LngCulture Institute,alphonse,Pitawanakwat,0,,alphonse Pitawanakwat
2586221,0.0,0.0,Education,Michelle,Bellino,0,,Michelle Bellino
2586597,1.0,1.0,English,Chelsea,Welsh,2,0.0,Chelsea Welsh
2586934,4.0,5.0,Biochemistry,Jayakrishnan,Nandakumar,4,100.0,Jayakrishnan Nandakumar
2589492,0.0,0.0,Social Work,James,Blackburn,0,,James Blackburn
2589643,4.0,5.0,Finance,Alexander,Wirth,1,100.0,Alexander Wirth
2590239,3.2,4.5,Political Science,Mehmet,Onder,4,75.0,Mehmet Onder
2590620,3.8,4.8,Arabic,James,Vizthum,4,100.0,James Vizthum
2590712,2.0,5.0,Public Health,Adam,Eickmeyer,1,100.0,Adam Eickmeyer
2592011,2.4,5.0,Music,Bill,Lucas,8,100.0,Bill Lucas
2593290,4.0,5.0,Korean,Soyeon,Kim,1,100.0,Soyeon Kim
2593490,4.5,2.1,Asian Studies,Anne,Rebull,7,28.0,Anne Rebull
2596933,3.0,4.8,Psychology,Dina,Gohar,9,88.0,Dina Gohar
2600450,3.0,2.0,Public Health,Sheela,Kennedy,1,0.0,Sheela Kennedy
2600791,4.0,5.0,Mathematics,Timothy,Ryan,3,100.0,Timothy Ryan
2601980,1.4,5.0,English,Lauren,Geiger,3,100.0,Lauren Geiger
2603444,0.0,0.0,Information Science,Mustafa,Naseem,0,,Mustafa Naseem
2606389,5.0,5.0,Music,Tim,McAllister,1,100.0,Tim McAllister
2607583,0.0,0.0,Music,Judith,Petty,0,,Judith Petty
2607830,3.0,4.0,Electrical Engineering & Computer Science,Fatemeh,Arbabjolfaei,1,100.0,Fatemeh Arbabjolfaei
2607940,0.0,0.0,Physiology,Marguerite,Kearney,0,,Marguerite Kearney
2608219,0.0,0.0,Engineering,Yiheng,Feng,0,,Yiheng Feng
2608690,3.5,5.0,Social Work,Alex,Kime,2,100.0,Alex Kime
2608739,2.8,4.8,Statistics,Julie,Deeke,4,100.0,Julie Deeke
2610517,0.0,0.0,Hebrew,Collin,Rensch,0,,Collin Rensch
2611035,3.6,3.6,Social Work,Debra,Mattison,5,66.0,Debra Mattison
2611507,0.0,0.0,Music,Anna,Nelson,0,,Anna Nelson
2613045,2.0,3.5,American Studies,Bethany,Hughes,2,100.0,Bethany Hughes
2613139,0.0,0.0,Computer Engineering,Kevin,Leach,0,,Kevin Leach
2613344,0.0,0.0,Chemistry,Alexander,Poniatowsk,0,,Alexander Poniatowsk
2614427,0.0,0.0,Health Science,Valerie,Nieto,0,,Valerie Nieto
2616101,0.0,0.0,Mathematics,Joonha,Park,0,,Joonha Park
2618262,3.5,1.7,Chemistry,Robb,Welty,6,0.0,Robb Welty
2618899,2.0,5.0,Linguistics,Yourdanis,Sedarous,1,100.0,Yourdanis Sedarous
2619159,1.5,4.0,Business Administration,Bradley,Killaly,2,50.0,Bradley Killaly
2619600,0.0,0.0,Business,Mohamed,Mostagir,0,,Mohamed Mostagir
2620463,0.0,0.0,Writing,Niku,T'Arhesi,0,,Niku T'Arhesi
2622093,3.0,5.0,Mathematics,Pengyu,Le,1,100.0,Pengyu Le
2622316,0.0,0.0,History,Ryan,Glauser,0,,Ryan Glauser
2623725,4.0,5.0,English Language & Literature,Aozora,Brockman,1,100.0,Aozora Brockman
2624020,3.0,3.0,Art,Sun Young,Park,2,50.0,Sun Young Park
2629476,0.0,0.0,Psychology,Andrew,Marshall,0,,Andrew Marshall
2630395,0.0,0.0,Theater,Amy,Hughes,0,,Amy Hughes
2631256,0.0,0.0,French,Adam,Smith,0,,Adam Smith
2634653,0.0,0.0,Environment,David,Moore,0,,David Moore
2635031,2.0,5.0,English,Catherine,Ventura,1,100.0,Catherine Ventura
2635093,1.0,5.0,Asian Studies,Ungsan,Kim,1,100.0,Ungsan Kim
2635381,0.0,0.0,Public Health,Denise,Anthony,0,,Denise Anthony
2636064,2.0,5.0,Sociology,Robert,Manduca,1,100.0,Robert Manduca
2636443,0.0,0.0,Business Administration,Mehmet,Begen,0,,Mehmet Begen
2637074,4.0,5.0,Sociology,Alford,Young,1,100.0,Alford Young
2638000,2.5,5.0,Information Science,Edward,Happ,2,100.0,Edward Happ
2638961,2.0,4.5,English Language amp Literature,LaTara,McLemore,2,100.0,LaTara McLemore
2639338,0.0,0.0,Information Science,Scott,TenBrink,0,,Scott TenBrink
2639433,3.0,5.0,Social Work,Ayesha,Ghazi,1,100.0,Ayesha Ghazi
2639803,2.0,5.0,Sociology,Jasmine,Rivera,1,100.0,Jasmine Rivera
2639840,2.5,5.0,History,Alyssa,Penick,2,100.0,Alyssa Penick
2640535,2.0,5.0,Mathematics,Daniel,Bergman,1,100.0,Daniel Bergman
2640651,4.0,3.0,Computer Science,Thatchaphol,Saranurak,2,50.0,Thatchaphol Saranurak
2641454,2.0,4.0,Nursing,Nicole,Smith,1,100.0,Nicole Smith
2641602,2.5,5.0,Nursing,Sarah,George,2,100.0,Sarah George
2643551,5.0,2.0,Nursing,Diane,Accurso,1,0.0,Diane Accurso
2645102,3.3,2.7,Mathematics,Andrei,Prokhorov,3,66.0,Andrei Prokhorov
2645456,4.0,3.0,Communication Studies,Christian,Sandvig,2,50.0,Christian Sandvig
2645515,0.0,0.0,Statistics,Ekaterina,Astashkina,0,,Ekaterina Astashkina
2645694,0.0,0.0,Environmental Science,Sara Ana,Gonzalez,0,,Sara Ana Gonzalez
2646004,2.0,5.0,Nursing,Patricia,Buslawski,1,100.0,Patricia Buslawski
2646034,3.3,4.3,Classics,Margaret,Foster,4,75.0,Margaret Foster
2646936,4.0,5.0,Microbiology,Melissa,Duhaime,1,100.0,Melissa Duhaime
2648519,2.0,5.0,Social Work,Elizabeth,Gumbis,1,100.0,Elizabeth Gumbis
2648525,3.5,3.0,Social Work,Sara,Crider,2,50.0,Sara Crider
2648573,0.0,0.0,Spanish,Sophia,Nuntildeez,0,,Sophia Nuntildeez
2648575,4.0,1.0,Spanish,Sophia,Nunez,1,0.0,Sophia Nunez
2648732,4.0,4.0,French,Yann,Gustan-Grant,1,100.0,Yann Gustan-Grant
2648968,2.7,3.3,Mathematics,Ahmad,Barhoumi,3,33.0,Ahmad Barhoumi
2650429,2.4,5.0,Sociology,Paige,Sweet,4,100.0,Paige Sweet
2650450,0.0,0.0,Economics,Jim,Adams,0,,Jim Adams
2650543,2.0,5.0,Creative Writing,Avi,Steinberg,2,100.0,Avi Steinberg
2650649,2.5,5.0,English,Andrew Drew,Nelles,2,100.0,Andrew Drew Nelles
2650696,0.0,0.0,English,Lauren,Morrow,0,,Lauren Morrow
2650900,1.0,1.0,Administration,LeAnn,Auer,1,0.0,LeAnn Auer
2652376,0.0,0.0,English,Jaideep,Pandey,0,,Jaideep Pandey
2652806,0.0,0.0,Spanish,Sandra,Nuntildeez,0,,Sandra Nuntildeez
2654581,2.0,3.0,Biology,Bo,Duan,1,100.0,Bo Duan
2655207,0.0,0.0,Chemistry,Andrew,Ault,0,,Andrew Ault
2655441,4.3,3.0,Mathematics,Cristian,Minoccheri,3,33.0,Cristian Minoccheri
2655625,3.0,4.0,English,Serena,Dobson,1,100.0,Serena Dobson
2656529,2.5,5.0,Spanish,Aaron,Boalick,2,100.0,Aaron Boalick
2657566,0.0,0.0,Engineering,Victor,Wu,0,,Victor Wu
2658256,5.0,1.0,Comparative Literature,Marlon,Sales,1,0.0,Marlon Sales
2658563,3.5,3.0,Political Science,Lacey,Slizeski,2,50.0,Lacey Slizeski
2659539,2.0,5.0,Mathematics,Katie,Waddle,1,100.0,Katie Waddle
2660327,0.0,0.0,Education,Charles,Davis,0,,Charles Davis
2664019,2.0,5.0,English,Joey,Song,2,100.0,Joey Song
2664785,0.0,0.0,Spanish,Dayanira,Perez,0,,Dayanira Perez
2665376,0.0,0.0,Civil Engineering,Seymour,Spence,0,,Seymour Spence
2665711,0.0,0.0,Nursing,Rebecca,McCann,0,,Rebecca McCann
2670187,3.9,2.0,Anthropology,Alicia,Ventresca-Miller,5,20.0,Alicia Ventresca-Miller
2670440,0.0,0.0,Mathematics,Albert,Hermalin,0,,Albert Hermalin
2671543,5.0,1.0,Engineering,David,Nordsletten,1,0.0,David Nordsletten
2671578,4.0,1.0,Chemistry,Jacob,Waelder,1,0.0,Jacob Waelder
2672206,0.0,0.0,Computer Science,Hershal,Satam,0,,Hershal Satam
2672235,0.0,0.0,Accounting,Ahmad,Diab,0,,Ahmad Diab
2672544,3.0,4.0,Environmental Science,Drew,Gronewold,1,,Drew Gronewold
2673023,0.0,0.0,Marketing,Venkatram,Ramaswamy,0,,Venkatram Ramaswamy
2675085,3.0,4.5,Information Science,Irene,Pasquetto,5,80.0,Irene Pasquetto
2676398,3.0,1.0,History,Sophie,Wunderlich,1,0.0,Sophie Wunderlich
2678085,4.0,3.0,Mathematics,Ricardo,Grande,2,50.0,Ricardo Grande
2678308,3.0,5.0,Sociology,Celeste,Watkins-Hayes,1,100.0,Celeste Watkins-Hayes
2678890,0.0,0.0,Music,Patricia,Hall,0,,Patricia Hall
2679108,2.0,5.0,Judaic Studies,Mostafa,Hussein,1,100.0,Mostafa Hussein
2680026,0.0,0.0,Finance,Kevin,O'Mango,0,,Kevin O'Mango
2680470,0.0,0.0,MolecularCellularDev Biology,Morgan,DeSantis,0,,Morgan DeSantis
2681787,0.0,0.0,Business Administration,Andrew,Wu,0,,Andrew Wu
2683138,3.0,5.0,Nursing,LaToya,Brown,1,100.0,LaToya Brown
2683329,4.0,5.0,Public Policy,Hardy,Vieux,1,100.0,Hardy Vieux
2683446,0.0,0.0,Nursing,Cherry,Cofield,0,,Cherry Cofield
2683459,2.0,5.0,Industrial Engineering,Luke,DeRoos,2,100.0,Luke DeRoos
2683897,0.0,0.0,Biology,Matheus,Lopes de Sousa,0,,Matheus Lopes de Sousa
2684118,0.0,0.0,Computer Science,Xinyu,Wang,0,,Xinyu Wang
2685435,2.0,5.0,Art History,Jennifer,Gear,1,100.0,Jennifer Gear
2685967,0.0,0.0,University Courses,Nitesh,Singh,0,,Nitesh Singh
2686252,2.0,5.0,Environment,Justin,Colacino,2,100.0,Justin Colacino
2688462,2.0,4.5,English,David,Williams,2,100.0,David Williams
2688901,0.0,0.0,English,Mary,Spooner,0,,Mary Spooner
2689692,4.0,5.0,Engineering,Nancy,Love,1,100.0,Nancy Love
2690620,3.1,4.9,Statistics,Nicholas,Rome,5,100.0,Nicholas Rome
2691786,0.0,0.0,Public Policy,John,Hieftje,0,,John Hieftje
2692729,0.0,0.0,English,Crystal,Zanders,0,,Crystal Zanders
2692790,2.0,4.5,English,Emily,Na,2,100.0,Emily Na
2692964,3.0,4.0,English,Dana,Moss,1,0.0,Dana Moss
2698052,3.0,1.0,Psychology,Nicolette,Salerno,1,0.0,Nicolette Salerno
2699062,3.5,1.0,Information Science,Abigail,Jacobs,2,0.0,Abigail Jacobs
1933314,3.2,4.4,Communication Studies,Jimmy,Draper ,17,87.0,Jimmy Draper 
2203653,3.0,5.0,Classical Studies,Allison,Kemmerle,2,100.0,Allison Kemmerle
458759,4.6,4.5,Chemistry,Amy,Gottfried,201,73.0,Amy Gottfried
2039815,1.0,3.0,Korean,Hyun-Ju,Oh,2,0.0,Hyun-Ju Oh
2818073,0.0,0.0,Nursing,Melissa,Bathish,0,,Melissa Bathish
499740,4.1,1.7,Electrical Engineering,Trevor,Mudge,77,38.0,Trevor Mudge
2424862,3.0,5.0,Music,John,Knoedler,1,100.0,John Knoedler
172081,2.9,4.2,Spanish,Tatiana,Calixto,63,100.0,Tatiana Calixto
2859066,0.0,0.0,Engineering,John,Moore,0,,John Moore
1663047,3.5,3.4,Mathematics,Suho,OH,17,,Suho OH
991307,4.3,2.1,Electrical Engineering,Pei-Cheng,Ku,11,33.0,Pei-Cheng Ku
991312,3.0,4.4,Electrical Engineering,Anthony,Grbic,4,100.0,Anthony Grbic
1957969,2.3,4.9,Spanish,Travis,Williams,6,100.0,Travis Williams
2826321,0.0,0.0,Economics,Oleg,Zamulin,0,,Oleg Zamulin
229460,3.2,4.8,Music,Jerry,Blackstone,12,,Jerry Blackstone
2334807,4.0,4.3,Computer Science,Sindhu,Kutty,27,80.0,Sindhu Kutty
1884253,2.4,3.3,German,Shubhangi,Dabak,13,40.0,Shubhangi Dabak
2695270,1.5,3.0,English,Ayokunle,Falomo,2,50.0,Ayokunle Falomo
1957994,3.4,5.0,Mathematics,Paul ,Horvath,28,100.0,Paul  Horvath
778349,2.2,3.9,Sociology,Jeffery,Paige,18,,Jeffery Paige
2334834,3.8,4.9,Mathematics,Donato,Cianci,9,88.0,Donato Cianci
2203768,2.1,4.9,Philosophy,Mara,Bollard,19,94.0,Mara Bollard
1433729,3.0,4.5,American Studies,Tiya,Miles,1,,Tiya Miles
1228935,3.3,3.3,Biology,Haoxing,Xu,39,76.0,Haoxing Xu
540822,3.1,4.2,Residential College,Janet,Shier,14,100.0,Janet Shier
2424984,2.4,5.0,English,Belquis,Elhadi,5,100.0,Belquis Elhadi
2359453,2.3,5.0,Industrial Engineering,Gian-Gabriel,Garcia,3,100.0,Gian-Gabriel Garcia
1654943,2.5,4.8,Spanish,Daniel,Nemser,10,100.0,Daniel Nemser
2769055,3.0,5.0,German,Martin,Amesquita,1,100.0,Martin Amesquita
2867365,0.0,0.0,Information Science,Kristin, Fontichiaro,0,,Kristin  Fontichiaro
2777256,0.0,0.0,Art History,Lihong,Liu,0,,Lihong Liu
1917131,4.0,3.9,Mathematics,Ashwath,Rabindranath,5,100.0,Ashwath Rabindranath
549074,3.8,2.0,Women's Studies,Dena,Goodman,32,66.0,Dena Goodman
1884376,2.3,4.0,Kinesiology,Peter,Bodary,25,83.0,Peter Bodary
1220824,4.6,2.9,Economics,Chris,Proulx,176,41.0,Chris Proulx
319708,3.0,3.2,Mathematics,Sijue,Wu,5,,Sijue Wu
1663211,2.0,5.0,Chemistry,Shuai,Niu,1,,Shuai Niu
1638635,3.5,3.6,Chemistry,Nathaniel,Szymczak,5,100.0,Nathaniel Szymczak
1638636,2.9,3.8,Italian,Alessia,Salamina,9,100.0,Alessia Salamina
2834668,0.0,0.0,Spanish,Alvaro,Perez- Gomez,0,,Alvaro Perez- Gomez
2048250,2.9,5.0,Computer Science,James,Juett,69,100.0,James Juett
1892608,2.4,4.5,English,David,Gold,8,75.0,David Gold
2859269,5.0,5.0,Molecular/Cellular/Dev Biology,Farzanna,Mohamed,1,100.0,Farzanna Mohamed
2236682,3.6,4.7,Spanish,Victor,Rodriguez Pereira,8,100.0,Victor Rodriguez Pereira
2130190,3.4,5.0,Mathematics,Jacob,Haley,5,100.0,Jacob Haley
2048271,0.0,0.0,Psychology,Ziyong ,Lin,0,,Ziyong  Lin
1892625,2.9,4.5,History,Perrin,Selcer,12,75.0,Perrin Selcer
2359569,3.0,3.3,Chemistry,Carol,Castantildeeda,3,66.0,Carol Castantildeeda
1892630,2.5,5.0,History,Jeffrey,Veidlinger,26,94.0,Jeffrey Veidlinger
1220894,3.9,3.2,Aerospace Studies,Matthias,Ihme,9,,Matthias Ihme
2769186,0.0,0.0,Public Health,Karen,Peterson,0,,Karen Peterson
786727,4.3,4.0,Classics,Gina,Soter,17,100.0,Gina Soter
2400562,5.0,2.5,Mathematics,Hai,Zhu,2,50.0,Hai Zhu
2343219,3.0,3.3,Mechanical Engineering,Rohini,Chandran,5,60.0,Rohini Chandran
1130811,4.0,3.9,History,Meg,Raphoon,6,,Meg Raphoon
540989,2.6,3.5,History,Matthew,Countryman,42,28.0,Matthew Countryman
2449728,2.4,1.0,Electrical & Comp. Engineering,Kayvan,Najarian,3,0.0,Kayvan Najarian
2875723,0.0,0.0,English,Thomas ,Walker,0,,Thomas  Walker
1515852,3.5,2.1,Communication Studies,Megan,Ankerson,28,0.0,Megan Ankerson
